message,severity,attributes,tags,timestamp
[Guard] Job ACEITO para sala 'mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-cdcd93ad'. Salas ativas: {'mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-cdcd93ad'},info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.314734+00:00"",""name"":""mentoria-ai""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.295217277Z
INFO:mentoria-ai:=== ENTRYPOINT MENTORIA AI v5 – sala: mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-cdcd93ad ===,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.295220947Z
INFO:mentoria-ai:=== ENTRYPOINT MENTORIA AI v5 – sala: mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-cdcd93ad ===,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.295224647Z
=== ENTRYPOINT MENTORIA AI v5 – sala: mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-cdcd93ad ===,info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.323422+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.295228757Z
INFO:livekit.agents:received job request,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.295233577Z
received job request,info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.344907+00:00"",""name"":""livekit.agents"",""job_id"":""AJ_BMZWFK7wYvNE"",""dispatch_id"":""AD_bejREFb4RXAn"",""room"":""mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-f4c13478"",""room_id"":""RM_FUcu2dXrjsqX"",""agent_name"":""mentoria-agent"",""resuming"":false,""enable_recording"":false}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.295237017Z
INFO:livekit.agents:received job request,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.295328295Z
"INFO:mentoria-ai:[Guard] Job ACEITO para sala 'mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-f4c13478'. Salas ativas: {'mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-f4c13478', 'mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-cdcd93ad'}",error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296245176Z
"[Guard] Job ACEITO para sala 'mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-f4c13478'. Salas ativas: {'mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-f4c13478', 'mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-cdcd93ad'}",info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.345135+00:00"",""name"":""mentoria-ai""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296248556Z
INFO:mentoria-ai:=== ENTRYPOINT MENTORIA AI v5 – sala: mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-f4c13478 ===,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296250926Z
